Ticket_ID,Created_Date,Region,City,Issue_Category,Priority,Resolution_Time_Hours,Customer_Type,Satisfaction_Score
500434,2023-12-15,nan,Pune,Billing,Low,108,Existing,4
500435,2023-10-13,West,Pune,Hardware,Medium,149,Existing,4
500436,2022-09-15,Central,Delhi,Service,High,200,New,4
500437,2023-02-06,nan,Bengaluru,Billing,Low,79,Existing,3
500438,2024-02-04,West,nan,Software,Low,2,nan,3
500439,2023-05-05,South,Chennai,Service,High,57,New,2
500440,2023-08-28,South,Ahmedabad,Network,High,167,Existing,4
500441,2022-08-06,East,nan,Hardware,High,88,Existing,5
500442,2022-09-03,North,nan,nan,Low,152,Existing,5
500443,2022-10-22,East,Kolkata,Billing,Low,184,New,2
500444,2023-09-11,South,Mumbai,Software,Low,111,New,2
500445,2023-02-18,East,Chennai,nan,Medium,19,Existing,4
500446,2022-10-16,Central,Chennai,Hardware,Low,235,New,3
500447,2022-07-10,nan,Mumbai,Software,Low,72,New,2
500448,2022-05-03,East,Hyderabad,Billing,Low,28,New,3
500449,2023-01-27,West,Chennai,Hardware,High,35,Existing,1
500450,2022-06-27,South,Ahmedabad,Network,Medium,144,New,
500451,2023-01-20,nan,Chennai,Software,Low,230,New,4
500452,2024-05-07,nan,Ahmedabad,Billing,Medium,172,Existing,1
500453,2022-07-08,West,Chennai,Service,Medium,53,Existing,3
500454,2022-03-28,South,nan,Software,Medium,174,New,3
500455,2023-08-08,South,Mumbai,Hardware,Medium,55,New,5
500456,2023-07-03,East,Bengaluru,Hardware,Medium,120,New,4
500457,2022-03-16,North,Delhi,Hardware,High,62,Existing,1
500458,2024-04-24,North,Bengaluru,Software,Medium,64,Existing,3
500459,2024-02-01,East,Hyderabad,Service,Medium,19,nan,
500460,2023-06-28,Central,Chennai,nan,Medium,70,Existing,4
500461,2023-02-18,Central,Ahmedabad,Network,Medium,123,New,4
500462,2023-06-23,West,Ahmedabad,nan,Low,27,nan,4
500463,2022-01-12,nan,Kolkata,Software,Critical,184,New,4
500464,2024-05-28,North,Ahmedabad,Billing,Medium,126,Existing,1
500465,2024-06-10,nan,Pune,Network,Low,238,New,1
500466,2022-11-22,North,Chennai,Billing,High,210,nan,2
500467,2022-03-01,Central,Kolkata,Hardware,Low,174,New,2
500468,2024-02-14,nan,Delhi,Service,Low,15,New,
500469,2023-12-05,North,Kolkata,Software,Low,25,New,
500470,2022-04-10,East,Chennai,Service,Medium,73,New,4
500471,2023-10-26,West,Pune,Software,Medium,48,Existing,3
500472,2023-05-10,West,nan,nan,High,30,Existing,3
500473,2022-12-26,nan,nan,Service,Low,164,Existing,3
500474,2023-05-05,Central,nan,Billing,High,222,Existing,2
500475,2023-07-14,North,Ahmedabad,Hardware,Low,127,Existing,3
500476,2024-03-29,East,Bengaluru,Software,Low,225,New,2
500477,2022-06-17,East,Bengaluru,Software,Medium,57,New,3
500478,2022-05-24,East,Delhi,Billing,Low,186,Existing,
500479,2023-10-13,nan,Kolkata,Hardware,Medium,83,New,1
500480,2023-08-20,nan,Chennai,Software,High,77,New,5
500481,2023-12-14,South,nan,Network,Low,195,New,3
500482,2024-01-04,North,Kolkata,Billing,Critical,80,New,5
500483,2023-02-07,North,Delhi,Network,Low,215,Existing,4
500484,2023-06-02,Central,Bengaluru,Service,Low,16,Existing,2
500485,2023-11-27,Central,Chennai,Network,High,85,Existing,2
500486,2023-12-24,nan,Bengaluru,Billing,High,180,Existing,5
500487,2023-10-11,South,Kolkata,nan,Low,117,New,5
500488,2022-12-01,West,Chennai,Network,Medium,68,Existing,1
500489,2022-12-06,South,Hyderabad,Billing,High,104,Existing,3
500490,2024-06-15,Central,Pune,Hardware,High,189,Existing,2
500491,2024-06-04,nan,Bengaluru,Software,Medium,184,Existing,4
500492,2023-04-29,nan,Pune,Network,Medium,123,Existing,
500493,2022-01-08,East,Hyderabad,Hardware,High,99,New,
500494,2024-01-28,East,Kolkata,Billing,Low,168,New,4
500495,2023-10-29,West,Bengaluru,Network,Low,120,nan,2
500496,2022-08-25,nan,Bengaluru,nan,Medium,100,Existing,3
500497,2023-04-20,West,Hyderabad,Software,Low,133,nan,4
500498,2024-06-09,West,Hyderabad,Software,Low,168,New,4
500499,2023-07-11,nan,Pune,Service,Critical,47,Existing,
500500,2022-12-03,East,Ahmedabad,Billing,Medium,162,Existing,3
500501,2023-06-29,East,Bengaluru,Network,High,146,Existing,3
500502,2023-04-15,nan,Chennai,Software,Medium,228,New,
500503,2022-07-12,South,Mumbai,Service,Low,14,New,4
500504,2022-10-17,North,Hyderabad,Billing,High,1,Existing,2
500505,2022-08-01,East,Bengaluru,Service,Critical,85,New,2
500506,2023-01-03,North,Mumbai,Network,Critical,80,New,
500507,2023-05-30,East,Kolkata,Billing,Low,93,New,5
500508,2022-07-26,Central,Bengaluru,Service,Low,175,New,3
500509,2023-12-21,South,nan,Software,High,93,Existing,5
500510,2023-03-26,South,Mumbai,nan,High,181,New,2
500511,2022-12-30,North,Bengaluru,Service,Medium,77,Existing,3
500512,2023-01-23,East,Delhi,Service,Medium,8,Existing,4
500513,2023-07-14,South,Hyderabad,Hardware,High,82,Existing,2
500514,2022-09-14,nan,Mumbai,Service,Medium,232,Existing,3
500515,2023-04-26,nan,Delhi,Software,Low,123,nan,
500516,2022-03-29,East,Hyderabad,Hardware,High,196,Existing,
500517,2022-01-25,South,Delhi,Software,Medium,64,New,4
500518,2023-05-02,North,Delhi,Software,Low,167,New,2
500519,2024-04-16,Central,nan,Billing,Medium,155,Existing,4
500520,2023-09-12,North,Kolkata,nan,Low,90,New,1
500521,2023-03-30,nan,nan,Software,Low,88,Existing,2
500522,2023-08-21,nan,Kolkata,Billing,Medium,,New,3
500523,2022-06-29,Central,nan,nan,High,20,Existing,5
500524,2022-11-22,West,Bengaluru,Hardware,Medium,207,New,4
500525,2022-03-06,East,Bengaluru,Billing,Low,213,Existing,4
500526,2023-10-09,North,Ahmedabad,nan,Low,2,Existing,4
500527,2022-06-25,South,Ahmedabad,Billing,Medium,181,Existing,3
500528,2023-12-04,North,nan,Network,Low,54,Existing,5
500529,2022-05-22,West,Bengaluru,Software,Medium,38,Existing,3
500530,2023-09-27,West,Pune,Billing,High,135,New,4
500531,2022-06-04,nan,nan,nan,Medium,235,Existing,5
500532,2023-09-06,Central,Kolkata,Network,Medium,215,New,4
500533,2023-12-20,West,Hyderabad,Hardware,Low,208,nan,2
500534,2022-09-23,Central,Delhi,Service,Low,143,New,2
500535,2022-03-26,South,Pune,Service,Critical,10,New,4
500536,2023-07-14,North,Pune,Billing,Low,220,nan,4
500537,2022-09-16,North,Bengaluru,Hardware,Medium,160,New,1
500538,2023-06-12,North,Delhi,nan,Critical,68,nan,4
500539,2023-07-18,West,nan,Billing,Medium,65,New,2
500540,2023-11-15,West,Bengaluru,Network,Medium,86,New,
500541,2022-03-23,West,Mumbai,Hardware,Critical,67,New,4
500542,2022-12-28,North,nan,Billing,Low,182,Existing,2
500543,2023-07-08,South,Ahmedabad,Service,Critical,159,New,4
500544,2023-07-12,North,Kolkata,Software,Medium,3,Existing,
500545,2023-08-10,West,nan,Hardware,Low,228,Existing,5
500546,2022-01-16,nan,Bengaluru,Hardware,Low,228,Existing,
500547,2023-10-02,Central,Pune,Network,Medium,96,Existing,4
500548,2023-05-30,Central,Bengaluru,Hardware,High,73,Existing,4
500549,2023-11-08,Central,Kolkata,Network,Medium,221,Existing,4
500550,2022-04-26,North,Bengaluru,Hardware,Low,46,New,5
500551,2022-02-10,Central,Bengaluru,nan,High,4,Existing,2
500552,2022-09-09,North,Hyderabad,Software,Low,12,New,4
500553,2022-09-17,South,Bengaluru,nan,Medium,57,Existing,4
500554,2023-10-27,North,Chennai,nan,Medium,194,New,5
500555,2022-05-24,West,Bengaluru,nan,Medium,136,New,2
500556,2024-03-03,South,Mumbai,Hardware,Critical,46,Existing,2
500557,2024-01-02,North,Mumbai,Network,Medium,182,New,2
500558,2023-07-15,nan,Delhi,Hardware,High,230,Existing,4
500559,2023-04-15,Central,Ahmedabad,Billing,High,64,Existing,5
500560,2022-01-22,Central,Kolkata,Network,Low,213,New,
500561,2023-09-13,South,Delhi,Software,High,2,New,3
500562,2022-02-28,Central,Delhi,Service,Low,176,Existing,2
500563,2023-07-17,East,Kolkata,Hardware,High,14,New,4
500564,2022-05-18,Central,Ahmedabad,Network,Medium,41,Existing,2
500565,2024-02-13,South,Hyderabad,nan,Low,92,Existing,4
500566,2024-03-01,nan,Ahmedabad,Billing,High,39,Existing,3
500567,2024-03-08,West,Bengaluru,Network,Medium,32,Existing,3
500568,2022-08-27,East,Delhi,Software,High,207,New,3
500569,2023-05-05,nan,Bengaluru,Billing,Low,110,New,4
500570,2022-08-10,West,Kolkata,Billing,Low,136,Existing,3
500571,2023-12-18,Central,Delhi,nan,Low,141,New,1
500572,2024-02-18,West,Chennai,nan,Medium,87,Existing,4
500573,2024-04-14,West,Kolkata,Hardware,Medium,5,Existing,4
500574,2022-04-09,South,Chennai,Software,High,75,New,2
500575,2024-03-04,West,Mumbai,nan,High,165,Existing,4
500576,2022-09-20,South,Mumbai,Software,Medium,219,New,1
500577,2022-11-13,Central,Pune,Network,High,45,New,2
500578,2024-01-28,South,Ahmedabad,Network,High,58,Existing,3
500579,2023-05-03,nan,Chennai,Software,Medium,142,Existing,1
500580,2022-04-10,North,Bengaluru,Service,Medium,194,nan,5
500581,2023-03-01,nan,Bengaluru,Software,Medium,205,New,4
500582,2022-06-08,nan,Ahmedabad,Software,Medium,20,Existing,5
500583,2022-05-22,East,Mumbai,Network,Low,205,Existing,5
500584,2023-07-15,East,Hyderabad,Software,Low,172,New,4
500585,2024-01-12,nan,Mumbai,Software,High,107,nan,3
500586,2022-11-28,East,Mumbai,Service,Low,20,New,4
500587,2022-10-31,Central,nan,Service,Medium,119,New,
500588,2022-04-18,West,Delhi,Software,Medium,6,New,2
500589,2024-01-31,North,Kolkata,Billing,Low,197,New,1
500590,2022-10-30,nan,Hyderabad,Software,Medium,139,nan,3
500591,2023-09-19,East,Chennai,Software,Medium,200,Existing,
500592,2023-07-26,West,Mumbai,Network,Low,141,New,2
500593,2022-08-10,North,Delhi,Hardware,Medium,64,New,4
500594,2022-11-23,Central,Bengaluru,Hardware,Medium,90,nan,2
500595,2023-03-19,nan,nan,Service,Low,85,New,5
500596,2022-10-09,Central,Chennai,Billing,Medium,180,Existing,4
500597,2023-05-12,West,Kolkata,Service,Medium,151,New,4
500598,2022-08-18,Central,Hyderabad,Billing,Low,200,Existing,
500599,2023-08-24,North,Kolkata,Hardware,Medium,209,Existing,3
500600,2024-04-30,nan,Ahmedabad,Software,Low,190,New,1
500601,2023-01-27,nan,Ahmedabad,Billing,Medium,201,Existing,5
500602,2023-06-28,West,Bengaluru,Software,Medium,136,Existing,
500603,2022-01-30,South,Mumbai,Network,High,159,Existing,2
500604,2022-03-11,North,Ahmedabad,Hardware,Low,90,Existing,4
500605,2024-03-25,East,Chennai,Software,Medium,68,New,4
500606,2022-09-19,West,Bengaluru,Network,Medium,145,Existing,
500607,2022-06-27,nan,Pune,Service,Low,127,Existing,5
500608,2022-04-09,North,nan,Billing,Critical,9,New,5
500609,2023-10-02,nan,Bengaluru,Billing,High,24,Existing,2
500610,2022-02-04,North,Hyderabad,Hardware,Low,140,Existing,2
500611,2022-09-22,East,Bengaluru,Billing,Low,147,Existing,4
500612,2023-09-05,nan,Kolkata,Service,High,96,Existing,1
500613,2023-04-03,North,nan,Software,Low,143,Existing,5
500614,2022-08-14,South,Mumbai,Software,Low,102,Existing,4
500615,2023-12-24,South,Mumbai,Service,Medium,235,nan,4
500616,2023-03-22,nan,Ahmedabad,Software,Low,180,New,
500617,2023-09-22,North,Mumbai,Network,Low,90,Existing,4
500618,2023-03-18,South,Hyderabad,Network,Critical,82,New,5
500619,2023-11-19,South,nan,Network,Medium,230,Existing,3
500620,2023-03-12,nan,Chennai,Hardware,Medium,211,New,2
500621,2022-04-16,North,Kolkata,Service,Critical,141,New,5
500622,2023-04-06,Central,Ahmedabad,Hardware,High,176,New,5
500623,2023-04-02,North,Hyderabad,nan,Medium,70,New,4
500624,2022-02-23,East,Chennai,Billing,Low,147,Existing,3
500625,2023-01-08,East,Pune,Hardware,Critical,88,New,4
500626,2022-04-02,North,Kolkata,Software,Medium,39,Existing,4
500627,2022-01-09,West,Mumbai,Hardware,Medium,66,Existing,3
500628,2024-03-31,North,nan,Hardware,High,13,nan,3
500629,2023-05-05,nan,Chennai,nan,Low,122,Existing,5
500630,2024-01-27,East,Hyderabad,Billing,High,155,Existing,4
500631,2024-02-17,East,Kolkata,nan,Low,2,New,
500632,2022-02-01,North,Kolkata,Service,Critical,194,Existing,2
500633,2023-05-26,North,Hyderabad,Software,Low,197,New,3
500634,2023-01-25,East,Hyderabad,Network,Medium,112,New,3
500635,2022-01-21,East,Kolkata,Network,High,134,New,3
500636,2022-02-26,South,Chennai,Service,Low,163,New,2
500637,2023-08-30,East,Kolkata,Software,Critical,49,Existing,5
500638,2023-09-07,South,Kolkata,Software,Medium,49,Existing,
500639,2023-03-29,East,Kolkata,nan,Medium,188,Existing,4
500640,2023-11-05,West,Hyderabad,Network,Critical,74,New,3
500641,2022-12-20,nan,Mumbai,Billing,Low,93,Existing,5
500642,2023-01-10,East,Mumbai,nan,Low,170,Existing,5
500643,2024-04-08,West,Mumbai,Hardware,Low,11,Existing,5
500644,2022-08-10,South,Chennai,Billing,Medium,27,nan,3
500645,2023-02-19,East,Ahmedabad,Billing,Medium,75,nan,3
500646,2024-05-23,South,Delhi,nan,Medium,227,nan,4
500647,2023-06-07,Central,Delhi,Hardware,Critical,33,Existing,2
500648,2022-10-08,nan,nan,Service,Medium,230,Existing,3
500649,2022-09-01,North,Mumbai,Hardware,Low,74,Existing,4
500650,2023-04-04,Central,Pune,Service,Medium,228,Existing,5
500651,2023-10-02,nan,Hyderabad,Service,Low,82,New,4
500652,2023-03-09,South,Pune,Billing,Low,159,New,
500653,2024-05-03,Central,Bengaluru,Hardware,Low,104,Existing,1
500654,2022-10-27,North,Delhi,Billing,High,134,New,2
500655,2022-06-05,nan,Pune,nan,Medium,124,Existing,4
500656,2024-03-16,North,Mumbai,Network,Low,53,Existing,3
500657,2023-02-14,East,Bengaluru,Hardware,Low,169,New,3
500658,2022-04-28,Central,Delhi,Software,Medium,95,Existing,4
500659,2022-03-28,South,Hyderabad,Service,Medium,1,New,2
500660,2022-08-17,West,Ahmedabad,Hardware,Critical,60,Existing,5
500661,2024-01-04,East,Delhi,Service,Medium,25,New,4
500662,2023-06-30,South,Ahmedabad,Software,High,32,Existing,5
500663,2024-03-19,West,Bengaluru,Hardware,Low,198,Existing,4
500664,2024-01-27,East,Delhi,Hardware,High,28,Existing,3
500665,2024-05-03,South,Bengaluru,Service,Low,76,New,4
500666,2023-03-12,South,nan,Software,Medium,20,New,4
500667,2024-02-25,Central,Pune,Network,Medium,180,New,3
500668,2022-05-05,South,Hyderabad,Software,Low,176,New,3
500669,2024-01-10,North,Chennai,Software,Low,31,New,1
500670,2023-05-11,North,Mumbai,Software,High,237,New,4
500671,2023-08-22,nan,Hyderabad,Hardware,Low,137,Existing,3
500672,2023-06-11,South,Chennai,Service,Low,231,Existing,5
500673,2023-11-07,nan,Pune,Hardware,Low,2,Existing,3
500674,2024-05-18,nan,Hyderabad,Software,High,33,New,4
500675,2024-04-07,North,Hyderabad,Hardware,Critical,6,Existing,3
500676,2022-09-01,East,Hyderabad,Software,Low,22,New,3
500677,2023-12-02,South,nan,Network,Low,122,New,
500678,2024-01-05,Central,Pune,nan,Low,10,Existing,2
500679,2024-04-24,East,Hyderabad,nan,Medium,120,nan,
500680,2022-06-09,West,nan,Software,Low,111,New,3
500681,2022-11-27,East,Hyderabad,Service,Medium,16,Existing,
500682,2022-10-07,West,Kolkata,Network,Medium,230,New,4
500683,2024-05-26,nan,Chennai,Service,Medium,175,Existing,1
500684,2023-07-08,West,nan,Network,Medium,75,Existing,3
500685,2023-10-08,nan,Hyderabad,Billing,Low,132,Existing,3
500686,2022-02-05,North,Ahmedabad,Service,Low,137,New,5
500687,2023-03-08,East,Mumbai,Service,High,67,New,3
500688,2023-02-18,Central,Mumbai,Service,Medium,151,Existing,3
500689,2023-12-28,North,Bengaluru,Software,Medium,185,New,5
500690,2024-03-07,West,Chennai,Billing,Medium,32,nan,5
500691,2024-01-06,South,Bengaluru,Service,Low,115,New,1
500692,2024-04-23,nan,Delhi,nan,Low,215,Existing,2
500693,2024-02-01,West,Delhi,Billing,Low,105,nan,
500694,2022-02-02,nan,Pune,Hardware,Medium,186,New,
500695,2023-02-20,Central,Delhi,Hardware,High,224,Existing,2
500696,2023-04-19,nan,Ahmedabad,Software,High,121,Existing,4
500697,2024-01-18,North,Chennai,nan,Medium,78,New,5
500698,2022-11-11,West,Bengaluru,Billing,Low,62,nan,2
500699,2022-10-17,South,nan,Service,Medium,115,Existing,4
500700,2022-01-28,Central,Ahmedabad,Service,Medium,101,Existing,5
500701,2024-06-08,nan,nan,Hardware,Low,223,New,1
500702,2022-08-03,North,Kolkata,Software,Medium,111,nan,4
500703,2022-03-09,East,Pune,Billing,Low,162,New,5
500704,2023-09-14,North,Delhi,Billing,Critical,112,Existing,4
500705,2022-02-27,North,Delhi,Software,Medium,73,New,
500706,2023-04-25,North,nan,Service,Low,185,Existing,4
500707,2024-05-31,nan,Chennai,Billing,Medium,175,New,5
500708,2023-04-25,North,Hyderabad,Billing,Medium,96,New,4
500709,2022-12-15,East,nan,Network,Medium,64,Existing,4
500710,2023-01-29,South,Pune,Hardware,Medium,68,Existing,3
500711,2023-09-11,North,Chennai,Billing,Low,68,New,3
500712,2022-12-02,West,Bengaluru,Billing,Low,59,Existing,2
500713,2022-04-17,Central,Delhi,Hardware,High,214,nan,2
500714,2022-08-08,East,Mumbai,Network,Medium,41,New,5
500715,2023-09-21,West,Hyderabad,Billing,High,110,Existing,3
500716,2022-04-24,North,nan,Software,Medium,238,New,2
500717,2023-07-07,Central,nan,Network,Low,69,New,4
500718,2024-01-18,Central,Mumbai,Software,Medium,233,Existing,3
500719,2023-06-04,East,Chennai,Hardware,Low,37,Existing,2
500720,2023-09-01,East,Mumbai,Billing,Medium,173,New,2
500721,2023-08-02,West,Pune,Network,Medium,13,Existing,3
500722,2024-01-23,nan,Ahmedabad,nan,Medium,212,New,4
500723,2023-10-14,North,Pune,Billing,Low,98,New,
500724,2022-06-09,South,Pune,Billing,Medium,171,New,3
500725,2022-09-20,Central,Kolkata,Software,Medium,103,nan,4
500726,2022-03-24,Central,Hyderabad,Service,Medium,7,Existing,4
500727,2024-02-05,Central,nan,Software,Medium,51,Existing,3
500728,2024-03-04,East,nan,Software,High,50,Existing,3
500729,2022-03-31,East,Mumbai,Software,Low,234,nan,3
500730,2022-11-03,Central,Hyderabad,Software,Medium,179,Existing,4
500731,2022-11-03,nan,Kolkata,Hardware,High,27,Existing,2
500732,2024-05-26,Central,Delhi,Service,Critical,215,New,3
500733,2022-09-27,nan,Delhi,Network,Medium,168,New,4
500734,2022-07-06,South,Chennai,Hardware,Low,131,New,5
500735,2022-03-05,South,Mumbai,nan,High,117,New,3
500736,2022-05-14,Central,Kolkata,Software,High,218,Existing,4
500737,2023-10-25,West,Delhi,Network,Medium,207,New,4
500738,2023-03-01,West,Delhi,Billing,Medium,183,Existing,
500739,2023-12-20,East,Bengaluru,Service,Low,134,nan,5
500740,2023-07-10,East,Pune,Service,Low,207,Existing,2
500741,2024-02-04,South,Hyderabad,Hardware,Medium,25,nan,5
500742,2022-11-08,East,Bengaluru,Billing,High,200,Existing,2
500743,2023-01-21,North,Bengaluru,Software,Medium,218,New,
500744,2024-01-23,West,Hyderabad,Software,Low,104,Existing,4
500745,2022-07-25,Central,Chennai,Network,Low,49,New,4
500746,2023-05-17,West,Delhi,Hardware,Low,179,New,3
500747,2022-07-11,South,Kolkata,Billing,Medium,90,Existing,4
500748,2022-06-04,East,Ahmedabad,Service,Low,40,New,
500749,2022-06-18,South,Bengaluru,Network,Medium,153,Existing,1
500750,2022-12-08,East,Delhi,Network,Low,87,nan,1
500751,2024-01-31,West,Kolkata,Billing,High,62,Existing,4
500752,2023-11-25,North,Bengaluru,Service,Medium,178,New,2
500753,2022-03-22,nan,nan,Software,High,53,Existing,4
500754,2024-04-03,North,Pune,Network,Low,159,Existing,
500755,2022-08-15,South,Ahmedabad,Network,Medium,123,New,3
500756,2022-07-28,South,Delhi,Hardware,Medium,200,New,3
500757,2022-05-13,Central,nan,Network,Low,160,Existing,5
500758,2022-03-25,Central,Chennai,Billing,High,213,New,3
500759,2022-10-04,Central,nan,Billing,Medium,221,Existing,5
500760,2023-07-22,East,Chennai,Service,Low,83,Existing,4
500761,2023-11-12,North,Hyderabad,Software,Medium,114,Existing,2
500762,2024-05-20,East,Bengaluru,Network,Critical,78,New,2
500763,2022-09-03,West,Hyderabad,Hardware,Medium,110,Existing,4
500764,2023-11-07,North,Delhi,Software,Medium,112,Existing,3
500765,2023-07-06,West,Mumbai,Network,Medium,78,Existing,1
500766,2022-09-27,West,Delhi,Network,Medium,8,Existing,2
500767,2023-05-08,nan,nan,Hardware,Medium,10,New,4
500768,2023-11-02,East,Mumbai,Service,Low,126,Existing,1
500769,2024-01-20,West,Pune,Billing,Low,182,nan,4
500770,2023-06-15,North,Mumbai,Hardware,Medium,201,New,5
500771,2023-07-04,nan,nan,Software,High,229,New,
500772,2022-09-20,Central,nan,Service,Medium,118,New,
500773,2024-02-10,West,nan,Software,High,12,New,3
500774,2022-04-26,East,Pune,Hardware,High,205,New,3
500775,2022-03-25,West,Chennai,Service,Low,160,Existing,4
